province,cultivated_areas,harvested_area,product,rain,fertilizer_price,oil_price,plant_price,year,type
สุพรรณบุรี,31643,30890,98792,863.2,13821.24,31.13,2.11,2561,มันสำปะหลัง
อ่างทอง,0,0,0,0,13821.24,31.13,2.11,2561,มันสำปะหลัง
พระนครศรีอยุธยา,0,0,0,1023.7,13821.24,31.13,2.11,2561,มันสำปะหลัง
นนทบุรี,0,0,0,0,13821.24,31.13,2.11,2561,มันสำปะหลัง
กรงุเทพมหานคร,0,0,0,1768.2,13821.24,31.13,2.11,2561,มันสำปะหลัง
ปทุมธานี,0,0,0,1475.4,13821.24,31.13,2.11,2561,มันสำปะหลัง
นครนายก,0,0,0,0,13821.24,31.13,2.11,2561,มันสำปะหลัง
ปราจีนบุรี,117347,114831,403218,1970.2,13821.24,31.13,2.11,2561,มันสำปะหลัง
ฉะเชิงเทรา,213994,211901,713794,1884.7,13821.24,31.13,2.11,2561,มันสำปะหลัง
สระแก้ว,356997,340547,1187362,1715.2,13821.24,31.13,2.11,2561,มันสำปะหลัง
จันทบุรี,50705,49855,169916,2341.3,13821.24,31.13,2.11,2561,มันสำปะหลัง
ตราด,0,0,0,4800.4,13821.24,31.13,2.11,2561,มันสำปะหลัง
ระยอง,32690,31910,142670,941.6,13821.24,31.13,2.11,2561,มันสำปะหลัง
ชลบุรี,149324,146147,597502,1332.8,13821.24,31.13,2.11,2561,มันสำปะหลัง
สมุทรปราการ,0,0,0,1498.9,13821.24,31.13,2.11,2561,มันสำปะหลัง
สมุทรสาคร,0,0,0,0,13821.24,31.13,2.11,2561,มันสำปะหลัง
นครปฐม,0,0,0,1043,13821.24,31.13,2.11,2561,มันสำปะหลัง
กาญจนบุรี,469713,462909,1553387,769.2,13821.24,31.13,2.11,2561,มันสำปะหลัง
ราชบุรี,76803,76317,252406,1006.5,13821.24,31.13,2.11,2561,มันสำปะหลัง
สมุทรสงคราม,0,0,0,0,13821.24,31.13,2.11,2561,มันสำปะหลัง
เพชรบุรี,1506,1506,4670,1033.9,13821.24,31.13,2.11,2561,มันสำปะหลัง
ประจวบคีรีขันธ์,797,797,2689,1422.4,13821.24,31.13,2.11,2561,มันสำปะหลัง
ชุมพร,0,0,0,2027,13821.24,31.13,2.11,2561,มันสำปะหลัง
ระนอง,0,0,0,4760.5,13821.24,31.13,2.11,2561,มันสำปะหลัง
สุราษฎร์ธานี,0,0,0,1611.8,13821.24,31.13,2.11,2561,มันสำปะหลัง
พังงา,0,0,0,0,13821.24,31.13,2.11,2561,มันสำปะหลัง
ภูเก็ต,0,0,0,2069.3,13821.24,31.13,2.11,2561,มันสำปะหลัง
กระบี่,0,0,0,2203.4,13821.24,31.13,2.11,2561,มันสำปะหลัง
ตรัง,0,0,0,2143.2,13821.24,31.13,2.11,2561,มันสำปะหลัง
นครศรีธรรมราช,0,0,0,2218.8,13821.24,31.13,2.11,2561,มันสำปะหลัง
พัทลุง,0,0,0,1840.6,13821.24,31.13,2.11,2561,มันสำปะหลัง
สงขลา,0,0,0,1989.7,13821.24,31.13,2.11,2561,มันสำปะหลัง
สตูล,0,0,0,2224.6,13821.24,31.13,2.11,2561,มันสำปะหลัง
ปัตตานี,0,0,0,1993.4,13821.24,31.13,2.11,2561,มันสำปะหลัง
ยะลา,0,0,0,2240.3,13821.24,31.13,2.11,2561,มันสำปะหลัง
นราธิวาส,0,0,0,2784.4,13821.24,31.13,2.11,2561,มันสำปะหลัง
เชียงราย,45929,44529,134036,1012.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
พะเยา,30554,30303,91525,740.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
ลำปาง,36832,36565,118004,1238.9,13734.83,29.74,2.17,2562,มันสำปะหลัง
ลำพูน,3740,3738,11747,923.5,13734.83,29.74,2.17,2562,มันสำปะหลัง
เชียงใหม่,2581,2556,8576,972.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
แม่ฮ่องสอน,0,0,0,1135.4,13734.83,29.74,2.17,2562,มันสำปะหลัง
ตาก,135029,133879,462378,871.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
กําแพงเพชร,684681,684561,2487594,1041.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
สุโขทัย,84760,83233,271012,736.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
แพร่,23650,23183,72665,999.9,13734.83,29.74,2.17,2562,มันสำปะหลัง
น่าน,7906,7610,22778,1275,13734.83,29.74,2.17,2562,มันสำปะหลัง
อุตรดิตถ์,28425,27947,92669,842.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
พิษณุโลก,162429,160202,529526,867.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
พิจิตร,14836,14767,46728,837.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
นครสวรรค์,378924,378084,1187218,975.4,13734.83,29.74,2.17,2562,มันสำปะหลัง
อุทัยธานี,152055,151994,529450,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
เพชรบูรณ์,209731,208827,724830,880.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
เลย,332874,327868,1124470,624.9,13734.83,29.74,2.17,2562,มันสำปะหลัง
หนองบัวลำภู,69145,67476,252398,1024,13734.83,29.74,2.17,2562,มันสำปะหลัง
อุดรธานี,257952,251527,950032,1285.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
หนองคาย,12947,12827,42509,1544.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
บึงกาฬ,7137,7007,20069,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
สกลนคร,106661,103608,332932,1213,13734.83,29.74,2.17,2562,มันสำปะหลัง
นครพนม,22244,21635,65623,2178.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
มุกดาหาร,142144,136809,492214,1587,13734.83,29.74,2.17,2562,มันสำปะหลัง
ยโสธร,101244,94175,347932,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
อํานาจเจริญ,104672,101608,355759,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
อุบลราชธานี,470839,457930,1700045,1697.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
ศรีสะเกษ,148021,145169,524574,1194.3,13734.83,29.74,2.17,2562,มันสำปะหลัง
สุรินทร์,120337,118570,481394,1194.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
บุรีรัมย์,259556,253208,1022085,1261.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
มหาสารคาม,135824,134456,438884,1228.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
ร้อยเอ็ด,56795,55658,194487,1530.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
กาฬสินธุ์,253485,251072,904922,1299.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
ขอนแก่น,228411,223731,786745,1068.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
ชัยภูมิ,629570,605111,2169264,774.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
นครราชสีมา,1431615,1413314,5325614,639,13734.83,29.74,2.17,2562,มันสำปะหลัง
สระบุรี,38091,37596,117148,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
ลพบุรี,298392,285750,934841,790.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
สิงห์บุรี,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
ชัยนาท,83041,82146,239665,739,13734.83,29.74,2.17,2562,มันสำปะหลัง
สุพรรณบุรี,34446,33772,106140,513.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
อ่างทอง,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
พระนครศรีอยุธยา,0,0,0,575.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
นนทบุรี,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
กรงุเทพมหานคร,0,0,0,1058.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
ปทุมธานี,0,0,0,837,13734.83,29.74,2.17,2562,มันสำปะหลัง
นครนายก,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
ปราจีนบุรี,113986,110849,408963,1341.4,13734.83,29.74,2.17,2562,มันสำปะหลัง
ฉะเชิงเทรา,215430,212911,833373,1081.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
สระแก้ว,385906,370601,1359712,1356.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
จันทบุรี,19275,18927,66701,2538,13734.83,29.74,2.17,2562,มันสำปะหลัง
ตราด,0,0,0,5287.3,13734.83,29.74,2.17,2562,มันสำปะหลัง
ระยอง,31328,31272,143736,946,13734.83,29.74,2.17,2562,มันสำปะหลัง
ชลบุรี,144629,144175,602800,1081.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
สมุทรปราการ,0,0,0,962.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
สมุทรสาคร,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
นครปฐม,0,0,0,694.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
กาญจนบุรี,480879,479644,1665352,687.4,13734.83,29.74,2.17,2562,มันสำปะหลัง
ราชบุรี,82012,81754,270677,956.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
สมุทรสงคราม,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
เพชรบุรี,1572,1572,4930,585.6,13734.83,29.74,2.17,2562,มันสำปะหลัง
ประจวบคีรีขันธ์,890,890,3240,855.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
ชุมพร,0,0,0,1764.5,13734.83,29.74,2.17,2562,มันสำปะหลัง
ระนอง,0,0,0,3828.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
สุราษฎร์ธานี,0,0,0,1233.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
พังงา,0,0,0,0,13734.83,29.74,2.17,2562,มันสำปะหลัง
ภูเก็ต,0,0,0,1688.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
กระบี่,0,0,0,1474.1,13734.83,29.74,2.17,2562,มันสำปะหลัง
ตรัง,0,0,0,2035.5,13734.83,29.74,2.17,2562,มันสำปะหลัง
นครศรีธรรมราช,0,0,0,2130.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
พัทลุง,0,0,0,1702.9,13734.83,29.74,2.17,2562,มันสำปะหลัง
สงขลา,0,0,0,1370.8,13734.83,29.74,2.17,2562,มันสำปะหลัง
สตูล,0,0,0,1905.7,13734.83,29.74,2.17,2562,มันสำปะหลัง
ปัตตานี,0,0,0,1464,13734.83,29.74,2.17,2562,มันสำปะหลัง
ยะลา,0,0,0,2097.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
นราธิวาส,0,0,0,2089.2,13734.83,29.74,2.17,2562,มันสำปะหลัง
เชียงราย,33088,31598,81250,1198.5,13259.01,24.6,1.88,2563,มันสำปะหลัง
พะเยา,21638,21112,57807,811.9,13259.01,24.6,1.88,2563,มันสำปะหลัง
ลำปาง,40313,39782,114852,951.4,13259.01,24.6,1.88,2563,มันสำปะหลัง
ลำพูน,3046,3041,8136,1061.8,13259.01,24.6,1.88,2563,มันสำปะหลัง
เชียงใหม่,3579,3579,10468,1085.1,13259.01,24.6,1.88,2563,มันสำปะหลัง
แม่ฮ่องสอน,0,0,0,977.6,13259.01,24.6,1.88,2563,มันสำปะหลัง
ตาก,139037,134064,435333,862.8,13259.01,24.6,1.88,2563,มันสำปะหลัง
กําแพงเพชร,713159,706739,2250642,660.9,13259.01,24.6,1.88,2563,มันสำปะหลัง
สุโขทัย,87079,84733,253555,841.5,13259.01,24.6,1.88,2563,มันสำปะหลัง
แพร่,25499,24531,72560,1370.9,13259.01,24.6,1.88,2563,มันสำปะหลัง
น่าน,23984,23323,67058,1213.2,13259.01,24.6,1.88,2563,มันสำปะหลัง
อุตรดิตถ์,28578,27472,87799,1086.1,13259.01,24.6,1.88,2563,มันสำปะหลัง
พิษณุโลก,175832,163938,519398,1148.6,13259.01,24.6,1.88,2563,มันสำปะหลัง
พิจิตร,13795,13665,42479,692.7,13259.01,24.6,1.88,2563,มันสำปะหลัง
นครสวรรค์,384583,359495,1044515,803.8,13259.01,24.6,1.88,2563,มันสำปะหลัง
อุทัยธานี,186947,174838,553312,0,13259.01,24.6,1.88,2563,มันสำปะหลัง
เพชรบูรณ์,242604,230257,723077,939.4,13259.01,24.6,1.88,2563,มันสำปะหลัง
เลย,303661,299470,880288,1121.8,13259.01,24.6,1.88,2563,มันสำปะหลัง
หนองบัวลำภู,63242,61308,191754,964.5,13259.01,24.6,1.88,2563,มันสำปะหลัง
อุดรธานี,314431,308577,1078278,1217.8,13259.01,24.6,1.88,2563,มันสำปะหลัง
หนองคาย,10554,10494,31428,1954.6,13259.01,24.6,1.88,2563,มันสำปะหลัง
บึงกาฬ,6318,6318,18076,0,13259.01,24.6,1.88,2563,มันสำปะหลัง
สกลนคร,126658,124520,388089,1284.6,13259.01,24.6,1.88,2563,มันสำปะหลัง
นครพนม,23639,23186,62183,1297.2,13259.01,24.6,1.88,2563,มันสำปะหลัง
มุกดาหาร,139211,123749,417575,1166,13259.01,24.6,1.88,2563,มันสำปะหลัง
ยโสธร,113348,88325,305904,0,13259.01,24.6,1.88,2563,มันสำปะหลัง
อํานาจเจริญ,108654,102105,321410,0,13259.01,24.6,1.88,2563,มันสำปะหลัง
อุบลราชธานี,524003,444515,1541735,1595.1,13259.01,24.6,1.88,2563,มันสำปะหลัง
ศรีสะเกษ,194822,191566,619111,1572.4,13259.01,24.6,1.88,2563,มันสำปะหลัง
สุรินทร์,135144,135004,496180,1391.2,13259.01,24.6,1.88,2563,มันสำปะหลัง
บุรีรัมย์,277546,268186,989256,1266,13259.01,24.6,1.88,2563,มันสำปะหลัง
มหาสารคาม,156248,152859,488907,1265.2,13259.01,24.6,1.88,2563,มันสำปะหลัง
